datetime,毛收益,净收益,现金,总市值
2021-09-07,10.799999999999983,4.748999999999983,18900.061600000077,1267574.9616000003
2021-09-07,23.199999999999932,18.336799999999933,18900.061600000077,1267574.9616000003
2021-09-07,-11.000000000000227,-15.545000000000227,18900.061600000077,1267574.9616000003
2021-09-07,-11.200000000000045,-16.132000000000048,18900.061600000077,1267574.9616000003
2021-09-07,-0.5999999999998806,-6.75959999999988,18900.061600000077,1267574.9616000003
2021-09-08,2245.4000000000015,2170.3606000000013,55212.17450000007,1280933.7744999998
2021-09-08,2103.6000000000013,2054.296400000001,55212.17450000007,1280933.7744999998
2021-09-10,6973.200000000002,6890.652400000002,59019.71820000007,1276547.1182000001
2021-09-13,12810.499999999996,12594.742699999997,33239.33400000007,1284348.7339999997
2021-09-15,3165.900000000002,3056.198300000002,14077.082000000055,1278638.1820000003
2021-09-15,3610.3999999999996,3538.0095999999994,14077.082000000055,1278638.1820000003
2021-09-22,-70.0,-76.75,55831.19170000006,1247595.2916999995
2021-09-22,-201.00000000000023,-207.80100000000022,55831.19170000006,1247595.2916999995
2021-09-22,-75.19999999999982,-82.23519999999982,55831.19170000006,1247595.2916999995
2021-09-22,-79.50000000000017,-86.07750000000017,55831.19170000006,1247595.2916999995
2021-09-22,-75.0,-81.855,55831.19170000006,1247595.2916999995
2021-09-22,-43.19999999999993,-50.55599999999993,55831.19170000006,1247595.2916999995
2021-09-22,-100.4000000000002,-108.79480000000021,55831.19170000006,1247595.2916999995
2021-09-22,906.2,897.2262000000001,55831.19170000006,1247595.2916999995
2021-09-22,-42.00000000000017,-48.83460000000017,55831.19170000006,1247595.2916999995
2021-09-22,41.100000000000136,34.54950000000014,55831.19170000006,1247595.2916999995
2021-09-22,349.50000000000017,341.1195000000002,55831.19170000006,1247595.2916999995
2021-09-22,86.10000000000056,78.56610000000056,55831.19170000006,1247595.2916999995
2021-09-22,-116.39999999999944,-123.41639999999944,55831.19170000006,1247595.2916999995
2021-09-22,-101.99999999999989,-110.25799999999988,55831.19170000006,1247595.2916999995
2021-09-22,-162.79999999999973,-169.55719999999974,55831.19170000006,1247595.2916999995
